Date,Close
8/8/2017,72.790001
8/9/2017,72.470001
8/10/2017,71.410004
8/11/2017,72.5
8/14/2017,73.589996
8/15/2017,73.220001
8/16/2017,73.650002
8/17/2017,72.400002
8/18/2017,72.489998
8/21/2017,72.150002
8/22/2017,73.160004
8/23/2017,72.720001
8/24/2017,72.690002
8/25/2017,72.82
8/28/2017,72.830002
8/29/2017,73.050003
8/30/2017,74.010002
8/31/2017,74.769997
9/1/2017,73.940002
9/5/2017,73.610001
9/6/2017,73.400002
9/7/2017,74.339996
9/8/2017,73.980003
9/11/2017,74.760002
9/12/2017,74.68
9/13/2017,75.209999
9/14/2017,74.769997
9/15/2017,75.309998
9/18/2017,75.160004
9/19/2017,75.440002
9/20/2017,74.940002
9/21/2017,74.209999
9/22/2017,74.410004
9/25/2017,73.260002
9/26/2017,73.260002
9/27/2017,73.849998
9/28/2017,73.870003
9/29/2017,74.489998
10/2/2017,74.610001
10/3/2017,74.260002
10/4/2017,74.690002
10/5/2017,75.970001
10/6/2017,76
10/9/2017,76.290001
10/10/2017,76.290001
10/11/2017,76.419998
10/12/2017,77.120003
10/13/2017,77.489998
10/16/2017,77.650002
10/17/2017,77.589996
10/18/2017,77.610001
10/19/2017,77.910004
10/20/2017,78.809998
10/23/2017,78.830002
10/24/2017,78.860001
10/25/2017,78.629997
10/26/2017,78.760002
10/27/2017,83.809998
10/30/2017,83.889999
10/31/2017,83.18
11/1/2017,83.18
11/2/2017,84.050003
11/3/2017,84.139999
11/6/2017,84.470001
11/7/2017,84.269997
11/8/2017,84.559998
11/9/2017,84.089996
11/10/2017,83.870003
11/13/2017,83.93
11/14/2017,84.050003
11/15/2017,82.980003
11/16/2017,83.199997
11/17/2017,82.400002
11/20/2017,82.529999
11/21/2017,83.720001
11/22/2017,83.110001
11/24/2017,83.260002
11/27/2017,83.870003
11/28/2017,84.879997
11/29/2017,83.339996
11/30/2017,84.169998
12/1/2017,84.260002
12/4/2017,81.080002
12/5/2017,81.589996
12/6/2017,82.779999
12/7/2017,82.489998
12/8/2017,84.160004
12/11/2017,85.230003
12/12/2017,85.580002
12/13/2017,85.349998
12/14/2017,84.690002
12/15/2017,86.849998
12/18/2017,86.379997
12/19/2017,85.830002
12/20/2017,85.519997
12/21/2017,85.5
12/22/2017,85.510002
12/26/2017,85.400002
12/27/2017,85.709999
12/28/2017,85.720001
12/29/2017,85.540001
1/2/2018,85.949997
1/3/2018,86.349998
1/4/2018,87.110001
1/5/2018,88.190002
1/8/2018,88.279999
1/9/2018,88.220001
1/10/2018,87.82
1/11/2018,88.080002
1/12/2018,89.599998
1/16/2018,88.349998
1/17/2018,90.139999
1/18/2018,90.099998
1/19/2018,90
1/22/2018,91.610001
1/23/2018,91.900002
1/24/2018,91.82
1/25/2018,92.330002
1/26/2018,94.059998
1/29/2018,93.919998
1/30/2018,92.739998
1/31/2018,95.010002
2/1/2018,94.260002
2/2/2018,91.779999
2/5/2018,88
2/6/2018,91.330002
2/7/2018,89.610001
2/8/2018,85.010002
2/9/2018,88.18
2/12/2018,89.129997
2/13/2018,89.830002
2/14/2018,90.809998
2/15/2018,92.660004
2/16/2018,92
2/20/2018,92.720001
2/21/2018,91.489998
2/22/2018,91.730003
2/23/2018,94.059998
2/26/2018,95.419998
2/27/2018,94.199997
2/28/2018,93.769997
3/1/2018,92.849998
3/2/2018,93.050003
3/5/2018,93.639999
3/6/2018,93.32
3/7/2018,93.860001
3/8/2018,94.43
3/9/2018,96.540001
3/12/2018,96.769997
3/13/2018,94.410004
3/14/2018,93.849998
3/15/2018,94.18
3/16/2018,94.599998
3/19/2018,92.889999
3/20/2018,93.129997
3/21/2018,92.480003
3/22/2018,89.790001
3/23/2018,87.18
3/26/2018,93.779999
3/27/2018,89.470001
3/28/2018,89.389999
3/29/2018,91.269997
4/2/2018,88.519997
4/3/2018,89.709999
4/4/2018,92.330002
4/5/2018,92.379997
4/6/2018,90.230003
4/9/2018,90.769997
4/10/2018,92.879997
4/11/2018,91.860001
4/12/2018,93.580002
4/13/2018,93.080002
4/16/2018,94.169998
4/17/2018,96.07
4/18/2018,96.440002
4/19/2018,96.110001
4/20/2018,95
4/23/2018,95.349998
4/24/2018,93.120003
4/25/2018,92.309998
4/26/2018,94.260002
4/27/2018,95.82
4/30/2018,93.519997
5/1/2018,95
5/2/2018,93.510002
5/3/2018,94.07
5/4/2018,95.160004
5/7/2018,96.220001
5/8/2018,95.809998
5/9/2018,96.940002
5/10/2018,97.910004
5/11/2018,97.699997
5/14/2018,98.029999
5/15/2018,97.32
5/16/2018,97.150002
5/17/2018,96.18
5/18/2018,96.360001
5/21/2018,97.599998
5/22/2018,97.5
5/23/2018,98.660004
5/24/2018,98.309998
5/25/2018,98.360001
5/29/2018,98.010002
5/30/2018,98.949997
5/31/2018,98.839996
6/1/2018,100.790001
6/4/2018,101.669998
6/5/2018,102.190002
6/6/2018,102.489998
6/7/2018,100.879997
6/8/2018,101.629997
6/11/2018,101.050003
6/12/2018,101.309998
6/13/2018,100.849998
6/14/2018,101.419998
6/15/2018,100.129997
6/18/2018,100.860001
6/19/2018,100.860001
6/20/2018,101.870003
6/21/2018,101.139999
6/22/2018,100.410004
6/25/2018,98.389999
6/26/2018,99.080002
6/27/2018,97.540001
6/28/2018,98.629997
6/29/2018,98.610001
7/2/2018,100.010002
7/3/2018,99.050003
7/5/2018,99.760002
7/6/2018,101.160004
7/9/2018,101.849998
7/10/2018,102.120003
7/11/2018,101.980003
7/12/2018,104.190002
7/13/2018,105.43
7/16/2018,104.910004
7/17/2018,105.949997
7/18/2018,105.120003
7/19/2018,104.400002
7/20/2018,106.269997
7/23/2018,107.970001
7/24/2018,107.660004
7/25/2018,110.830002
7/26/2018,109.620003
7/27/2018,107.68
7/30/2018,105.370003
7/31/2018,106.080002
8/1/2018,106.279999
8/2/2018,107.57
8/3/2018,108.040001
8/6/2018,108.129997
8/7/2018,108.879997
8/8/2018,109.489998
8/9/2018,109.669998
8/10/2018,109
8/13/2018,108.209999
8/14/2018,109.559998
8/15/2018,107.660004
8/16/2018,107.639999
8/17/2018,107.580002
8/20/2018,106.870003
8/21/2018,105.980003
8/22/2018,107.059998
8/23/2018,107.559998
8/24/2018,108.400002
8/27/2018,109.599998
8/28/2018,110.260002
8/29/2018,112.019997
8/30/2018,111.949997
8/31/2018,112.330002
9/4/2018,111.709999
9/5/2018,108.489998
9/6/2018,108.739998
9/7/2018,108.209999
9/10/2018,109.379997
9/11/2018,111.239998
9/12/2018,111.709999
9/13/2018,112.910004
9/14/2018,113.370003
9/17/2018,112.139999
9/18/2018,113.209999
9/19/2018,111.699997
9/20/2018,113.57
9/21/2018,114.260002
9/24/2018,114.669998
9/25/2018,114.449997
9/26/2018,113.980003
9/27/2018,114.410004
9/28/2018,114.370003
10/1/2018,115.610001
10/2/2018,115.150002
10/3/2018,115.169998
10/4/2018,112.790001
10/5/2018,112.129997
10/8/2018,110.849998
10/9/2018,112.260002
10/10/2018,106.160004
10/11/2018,105.910004
10/12/2018,109.57
10/15/2018,107.599998
10/16/2018,111
10/17/2018,110.709999
10/18/2018,108.5
10/19/2018,108.660004
10/22/2018,109.629997
10/23/2018,108.099998
10/24/2018,102.32
10/25/2018,108.300003
10/26/2018,106.959999
10/29/2018,103.849998
10/30/2018,103.730003
10/31/2018,106.809998
11/1/2018,105.919998
11/2/2018,106.160004
11/5/2018,107.510002
11/6/2018,107.720001
11/7/2018,111.959999
11/8/2018,111.75
11/9/2018,109.57
11/12/2018,106.870003
11/13/2018,106.940002
11/14/2018,104.970001
11/15/2018,107.279999
11/16/2018,108.290001
11/19/2018,104.620003
11/20/2018,101.709999
11/21/2018,103.110001
11/23/2018,103.07
11/26/2018,106.470001
11/27/2018,107.139999
11/28/2018,111.120003
11/29/2018,110.190002
11/30/2018,110.889999
12/3/2018,112.089996
12/4/2018,108.519997
12/6/2018,109.190002
12/7/2018,104.82
12/10/2018,107.589996
12/11/2018,108.589996
12/12/2018,109.080002
12/13/2018,109.449997
12/14/2018,106.029999
12/17/2018,102.889999
12/18/2018,103.970001
12/19/2018,103.690002
12/20/2018,101.510002
12/21/2018,98.230003
12/24/2018,94.129997
12/26/2018,100.559998
12/27/2018,101.18
12/28/2018,100.389999
12/31/2018,101.57
1/2/2019,101.120003
1/3/2019,97.400002
1/4/2019,101.93
1/7/2019,102.059998
1/8/2019,102.800003
1/9/2019,104.269997
1/10/2019,103.599998
1/11/2019,102.800003
1/14/2019,102.050003
1/15/2019,105.010002
1/16/2019,105.379997
1/17/2019,106.120003
1/18/2019,107.709999
1/22/2019,105.68
1/23/2019,106.709999
1/24/2019,106.199997
1/25/2019,107.169998
1/28/2019,105.080002
1/29/2019,102.940002
1/30/2019,106.379997
1/31/2019,104.43
2/1/2019,102.779999
2/4/2019,105.739998
2/5/2019,107.220001
2/6/2019,106.029999
2/7/2019,105.269997
2/8/2019,105.669998
2/11/2019,105.25
2/12/2019,106.889999
2/13/2019,106.809998
2/14/2019,106.900002
2/15/2019,108.220001
2/19/2019,108.169998
2/20/2019,107.150002
2/21/2019,109.410004
2/22/2019,110.970001
2/25/2019,111.589996
2/26/2019,112.360001
2/27/2019,112.169998
2/28/2019,112.029999
3/1/2019,112.529999
3/4/2019,112.260002
3/5/2019,111.699997
3/6/2019,111.75
3/7/2019,110.389999
3/8/2019,110.510002
3/11/2019,112.830002
3/12/2019,113.620003
3/13/2019,114.5
3/14/2019,114.589996
3/15/2019,115.910004
3/18/2019,117.57
3/19/2019,117.650002
3/20/2019,117.519997
3/21/2019,120.220001
3/22/2019,117.050003
3/25/2019,117.660004
3/26/2019,117.910004
3/27/2019,116.769997
3/28/2019,116.93
3/29/2019,117.940002
4/1/2019,119.019997
4/2/2019,119.190002
4/3/2019,119.970001
4/4/2019,119.360001
4/5/2019,119.889999
4/8/2019,119.93
4/9/2019,119.279999
4/10/2019,120.190002
4/11/2019,120.330002
4/12/2019,120.949997
4/15/2019,121.050003
4/16/2019,120.769997
4/17/2019,121.769997
4/18/2019,123.370003
4/22/2019,123.760002
4/23/2019,125.440002
4/24/2019,125.010002
4/25/2019,129.149994
4/26/2019,129.889999
4/29/2019,129.770004
4/30/2019,130.600006
5/1/2019,127.879997
5/2/2019,126.209999
5/3/2019,128.899994
5/6/2019,128.149994
5/7/2019,125.519997
5/8/2019,125.510002
5/9/2019,125.5
5/10/2019,127.129997
5/13/2019,123.349998
5/14/2019,124.730003
5/15/2019,126.019997
5/16/2019,128.929993
5/17/2019,128.070007
5/20/2019,126.220001
5/21/2019,126.900002
5/22/2019,127.669998
5/23/2019,126.18
5/24/2019,126.239998
5/28/2019,126.160004
5/29/2019,124.940002
5/30/2019,125.730003
5/31/2019,123.68
6/3/2019,119.839996
6/4/2019,123.160004
6/5/2019,125.830002
6/6/2019,127.82
6/7/2019,131.399994
6/10/2019,132.600006
6/11/2019,132.100006
6/12/2019,131.490005
6/13/2019,132.320007
6/14/2019,132.449997
6/17/2019,132.850006
6/18/2019,135.160004
6/19/2019,135.690002
6/20/2019,136.949997
6/21/2019,136.970001
6/24/2019,137.779999
6/25/2019,133.429993
6/26/2019,133.929993
6/27/2019,134.149994
6/28/2019,133.960007
7/1/2019,135.679993
7/2/2019,136.580002
7/3/2019,137.460007
7/5/2019,137.059998
7/8/2019,136.960007
7/9/2019,136.460007
7/10/2019,137.850006
7/11/2019,138.399994
7/12/2019,138.899994
7/15/2019,138.899994
7/16/2019,137.080002
7/17/2019,136.270004
7/18/2019,136.419998
7/19/2019,136.619995
7/22/2019,138.429993
7/23/2019,139.289993
7/24/2019,140.720001
7/25/2019,140.190002
7/26/2019,141.339996
7/29/2019,141.029999
7/30/2019,140.350006
7/31/2019,136.270004
8/1/2019,138.059998
8/2/2019,136.899994
8/5/2019,132.210007
8/6/2019,134.690002
8/7/2019,135.279999
8/8/2019,138.889999
8/9/2019,137.710007
8/12/2019,135.789993
8/13/2019,138.600006
8/14/2019,133.979996
8/15/2019,133.679993
8/16/2019,136.130005
8/19/2019,138.410004
8/20/2019,137.259995
8/21/2019,138.789993
8/22/2019,137.779999
8/23/2019,133.389999
8/26/2019,135.449997
8/27/2019,135.740005
8/28/2019,135.559998
8/29/2019,138.119995
8/30/2019,137.860001
9/3/2019,136.039993
9/4/2019,137.630005
9/5/2019,140.050003
9/6/2019,139.100006
9/9/2019,137.520004
9/10/2019,136.080002
9/11/2019,136.119995
9/12/2019,137.520004
9/13/2019,137.320007
9/16/2019,136.330002
9/17/2019,137.389999
9/18/2019,138.520004
9/19/2019,141.070007
9/20/2019,139.440002
9/23/2019,139.139999
9/24/2019,137.380005
9/25/2019,139.360001
9/26/2019,139.539993
9/27/2019,137.729996
9/30/2019,139.029999
10/1/2019,137.070007
10/2/2019,134.649994
10/3/2019,136.279999
10/4/2019,138.119995
10/7/2019,137.119995
10/8/2019,135.669998
10/9/2019,138.240005
10/10/2019,139.100006
10/11/2019,139.679993
10/14/2019,139.550003
10/15/2019,141.570007
10/16/2019,140.410004
10/17/2019,139.690002
10/18/2019,137.410004
10/21/2019,138.429993
10/22/2019,136.369995
10/23/2019,137.240005
10/24/2019,139.940002
10/25/2019,140.729996
10/28/2019,144.190002
10/29/2019,142.830002
10/30/2019,144.610001
10/31/2019,143.369995
11/1/2019,143.720001
11/4/2019,144.550003
11/5/2019,144.460007
11/6/2019,144.059998
11/7/2019,144.259995
11/8/2019,145.960007
11/11/2019,146.110001
11/12/2019,147.070007
11/13/2019,147.309998
11/14/2019,148.059998
11/15/2019,149.970001
11/18/2019,150.339996
11/19/2019,150.389999
11/20/2019,149.619995
11/21/2019,149.479996
11/22/2019,149.589996
11/25/2019,151.229996
11/26/2019,152.029999
11/27/2019,152.320007
11/29/2019,151.380005
12/2/2019,149.550003
12/3/2019,149.309998
12/4/2019,149.850006
12/5/2019,149.929993
12/6/2019,151.75
12/9/2019,151.360001
12/10/2019,151.130005
12/11/2019,151.699997
12/12/2019,153.240005
12/13/2019,154.529999
12/16/2019,155.529999
12/17/2019,154.690002
12/18/2019,154.369995
12/19/2019,155.710007
12/20/2019,157.410004
12/23/2019,157.410004
12/24/2019,157.380005
12/26/2019,158.669998
12/27/2019,158.960007
12/30/2019,157.589996
12/31/2019,157.699997
1/2/2020,160.619995
1/3/2020,158.619995
1/6/2020,159.029999
1/7/2020,157.580002
1/8/2020,160.089996
1/9/2020,162.089996
1/10/2020,161.339996
1/13/2020,163.279999
1/14/2020,162.130005
1/15/2020,163.179993
1/16/2020,166.169998
1/17/2020,167.100006
1/21/2020,166.5
1/22/2020,165.699997
1/23/2020,166.720001
1/24/2020,165.039993
1/27/2020,162.279999
1/28/2020,165.460007
1/29/2020,168.039993
1/30/2020,172.779999
1/31/2020,170.229996
2/3/2020,174.380005
2/4/2020,180.119995
2/5/2020,179.899994
2/6/2020,183.630005
2/7/2020,183.889999
2/10/2020,188.699997
2/11/2020,184.440002
2/12/2020,184.710007
2/13/2020,183.710007
2/14/2020,185.350006
2/18/2020,187.229996
2/19/2020,187.279999
2/20/2020,184.419998
2/21/2020,178.589996
2/24/2020,170.889999
2/25/2020,168.070007
2/26/2020,170.169998
2/27/2020,158.179993
2/28/2020,162.009995
3/2/2020,172.789993
3/3/2020,164.509995
3/4/2020,170.550003
3/5/2020,166.270004
3/6/2020,161.570007
3/9/2020,150.619995
3/10/2020,160.919998
3/11/2020,153.630005
3/12/2020,139.059998
3/13/2020,158.830002
3/16/2020,135.419998
3/17/2020,146.570007
3/18/2020,140.399994
3/19/2020,142.710007
3/20/2020,137.350006
3/23/2020,135.979996
3/24/2020,148.339996
3/25/2020,146.919998
3/26/2020,156.110001
3/27/2020,149.699997
3/30/2020,160.229996
3/31/2020,157.710007
4/1/2020,152.110001
4/2/2020,155.259995
4/3/2020,153.830002
4/6/2020,165.270004
4/7/2020,163.490005
4/8/2020,165.130005
4/9/2020,165.139999
4/13/2020,165.509995
4/14/2020,173.699997
4/15/2020,171.880005
4/16/2020,177.039993
4/17/2020,178.600006
4/20/2020,175.059998
4/21/2020,167.820007
4/22/2020,173.520004
4/23/2020,171.419998
4/24/2020,174.550003
4/27/2020,174.050003
4/28/2020,169.809998
4/29/2020,177.429993
4/30/2020,179.210007
5/1/2020,174.570007
5/4/2020,178.839996
5/5/2020,180.759995
5/6/2020,182.539993
5/7/2020,183.600006
5/8/2020,184.679993
5/11/2020,186.740005
5/12/2020,182.509995
5/13/2020,179.75
5/14/2020,180.529999
5/15/2020,183.160004
5/18/2020,184.910004
5/19/2020,183.630005
5/20/2020,185.660004
5/21/2020,183.429993
5/22/2020,183.509995
5/26/2020,181.570007
5/27/2020,181.809998
5/28/2020,181.399994
5/29/2020,183.25
6/1/2020,182.830002
6/2/2020,184.910004
6/3/2020,185.360001
6/4/2020,182.919998
6/5/2020,187.199997
6/8/2020,188.360001
6/9/2020,189.800003
6/10/2020,196.839996
6/11/2020,186.270004
6/12/2020,187.740005
6/15/2020,188.940002
6/16/2020,193.570007
6/17/2020,194.240005
6/18/2020,196.320007
6/19/2020,195.149994
