Date,Close
10/19/2016,14.09
10/20/2016,13.94
10/21/2016,13.82
10/24/2016,14.01
10/25/2016,14.41
10/26/2016,14.8
10/27/2016,15.82
10/28/2016,16.74
10/31/2016,18.25
11/1/2016,17.950001
11/2/2016,15.355
11/3/2016,15.32
11/4/2016,15.2
11/7/2016,15.21
11/8/2016,15.89
11/9/2016,16.27
11/10/2016,16.84
11/11/2016,17.5
11/14/2016,17.6
11/15/2016,18.15
11/16/2016,21.58
11/17/2016,21.799999
11/18/2016,20.5
11/21/2016,20.799999
11/22/2016,20.07
11/23/2016,19.34
11/25/2016,20.4
11/28/2016,20.559999
11/29/2016,23.07
11/30/2016,21.82
12/1/2016,19.98
12/2/2016,19.030001
12/5/2016,20.940001
12/6/2016,22.23
12/7/2016,20.889999
12/8/2016,21.1
12/9/2016,20.77
12/12/2016,20.360001
12/13/2016,19.6
12/14/2016,19.110001
12/15/2016,19.18
12/16/2016,19.52
12/19/2016,20.549999
12/20/2016,20.18
12/21/2016,20.280001
12/22/2016,20.120001
12/23/2016,20.860001
12/27/2016,21.02
12/28/2016,20
12/29/2016,20.030001
12/30/2016,20.26
1/3/2017,22.5
1/4/2017,23.549999
1/5/2017,22.959999
1/6/2017,22.540001
1/9/2017,22.889999
1/10/2017,22.99
1/11/2017,22.389999
1/12/2017,22.23
1/13/2017,21.139999
1/17/2017,21.5
1/18/2017,22.23
1/19/2017,21.030001
1/20/2017,20
1/23/2017,18.540001
1/24/2017,18.950001
1/25/2017,18.84
1/26/2017,18.58
1/27/2017,18.43
1/30/2017,17.74
1/31/2017,17.75
2/1/2017,17.219999
2/2/2017,16.26
2/3/2017,15.65
2/6/2017,15.75
2/7/2017,15.22
2/8/2017,14.9
2/9/2017,14.78
2/10/2017,15.01
2/13/2017,16.43
2/14/2017,17.26
2/15/2017,15.9
2/16/2017,18.49
2/17/2017,18.07
2/21/2017,17.299999
2/22/2017,17.709999
2/23/2017,17.639999
2/24/2017,17.9
2/27/2017,19.950001
2/28/2017,23.73
3/1/2017,22.469999
3/2/2017,21.540001
3/3/2017,21.139999
3/6/2017,21.879999
3/7/2017,21.34
3/8/2017,22.43
3/9/2017,21.370001
3/10/2017,21.15
3/13/2017,21.17
3/14/2017,21.34
3/15/2017,21
3/16/2017,20.49
3/17/2017,20.75
3/20/2017,21.24
3/21/2017,19.719999
3/22/2017,18.68
3/23/2017,17.809999
3/24/2017,17.879999
3/27/2017,18.24
3/28/2017,20.42
3/29/2017,20.77
3/30/2017,20.719999
3/31/2017,21.77
4/3/2017,21.610001
4/4/2017,20.9
4/5/2017,19.85
4/6/2017,19.469999
4/7/2017,19.290001
4/10/2017,18.860001
4/11/2017,18.9
4/12/2017,18.9
4/13/2017,19.41
4/17/2017,19.870001
4/18/2017,19.17
4/19/2017,17.57
4/20/2017,17.290001
4/21/2017,16.969999
4/24/2017,16.58
4/25/2017,16.9
4/26/2017,16.67
4/27/2017,17
4/28/2017,17.02
5/1/2017,17.02
5/2/2017,16.6
5/3/2017,16.209999
5/4/2017,16.700001
5/5/2017,16.98
5/8/2017,16.700001
5/9/2017,16.950001
5/10/2017,17.02
5/11/2017,16.790001
5/12/2017,17
5/15/2017,17.15
5/16/2017,16.52
5/17/2017,15.51
5/18/2017,15.77
5/19/2017,15.54
5/22/2017,15.55
5/23/2017,15.75
5/24/2017,15.65
5/25/2017,15.38
5/26/2017,15.04
5/30/2017,14.24
5/31/2017,13.62
6/1/2017,14.34
6/2/2017,14.24
6/5/2017,14.28
6/6/2017,14.31
6/7/2017,14.78
6/8/2017,15
6/9/2017,14.6
6/12/2017,14.21
6/13/2017,14.48
6/14/2017,14.25
6/15/2017,14.43
6/16/2017,14.81
6/19/2017,14.79
6/20/2017,14.88
6/21/2017,15.04
6/22/2017,16.139999
6/23/2017,16.440001
6/26/2017,17.25
6/27/2017,17.309999
6/28/2017,17.110001
6/29/2017,16.07
6/30/2017,16.02
7/3/2017,15.81
7/5/2017,16.08
7/6/2017,15.78
7/7/2017,15.88
7/10/2017,16.030001
7/11/2017,16.67
7/12/2017,16.709999
7/13/2017,17.07
7/14/2017,16.99
7/17/2017,17.1
7/18/2017,17
7/19/2017,16.889999
7/20/2017,16.530001
7/21/2017,16.639999
7/24/2017,17.09
7/25/2017,17.49
7/26/2017,17.74
7/27/2017,17.67
7/28/2017,17.290001
7/31/2017,17.49
8/1/2017,16.9
8/2/2017,16.75
8/3/2017,17.91
8/4/2017,18.4
8/7/2017,18.5
8/8/2017,18.74
8/9/2017,17.57
8/10/2017,17.799999
8/11/2017,19.219999
8/14/2017,19.68
8/15/2017,19.35
8/16/2017,18.860001
8/17/2017,18.42
8/18/2017,18.34
8/21/2017,18.35
8/22/2017,18.370001
8/23/2017,18.41
8/24/2017,19.35
8/25/2017,19.5
8/28/2017,19.690001
8/29/2017,19.84
8/30/2017,20.66
8/31/2017,20.48
9/1/2017,20.559999
9/5/2017,20.200001
9/6/2017,18.469999
9/7/2017,19.1
9/8/2017,18.74
9/11/2017,19.15
9/12/2017,18.92
9/13/2017,19.040001
9/14/2017,19.1
9/15/2017,19.190001
9/18/2017,19.07
9/19/2017,18.75
9/20/2017,18.92
9/21/2017,19.02
9/22/2017,18.969999
9/25/2017,18.950001
9/26/2017,17.02
9/27/2017,16.77
9/28/2017,17.51
9/29/2017,17.870001
10/2/2017,18.389999
10/3/2017,19.120001
10/4/2017,19.09
10/5/2017,19.190001
10/6/2017,19.299999
10/9/2017,19.700001
10/10/2017,19.450001
10/11/2017,18.799999
10/12/2017,18.719999
10/13/2017,18.42
10/16/2017,18.440001
10/17/2017,18.299999
10/18/2017,17.790001
10/19/2017,18.969999
10/20/2017,19.07
10/23/2017,19.4
10/24/2017,19.290001
10/25/2017,18.940001
10/26/2017,18.49
10/27/2017,18.950001
10/30/2017,19.01
10/31/2017,19.299999
11/1/2017,18.43
11/2/2017,18.67
11/3/2017,19.049999
11/6/2017,18.91
